Label,Notation,Parent Notation,Sort Priority,Description
Support services to other mining and quarrying,09.90.1,09.90,422,"This category includes support services on a fee or contract basis, required for mining activities of divisions 05, 07 and 08, such as: - draining and pumping of mines - test drilling in connection with mining - exploration services in connection with mining  This category excludes: - services performed by operators of mines or quarries, see division 05, 07 or 08 - specialised repair services of mining machinery, see 33.12.24 - geological, geophysical and related prospecting and consulting services, see 71.12.3"
Support services to hard coal extraction,09.90.11,09.90.1,423,
Support services to other mining and quarrying n.e.c.,09.90.19,09.90.1,424,
MANUFACTURED PRODUCTS,C,,425,
Food products,10,C,426,
Preserved meat and meat products,10.1,10,427,
Processed and preserved meat,10.11,10.1,428,
"Meat of bovine animals, swine, sheep, goats, horses and other equines, fresh or chilled",10.11.1,10.11,429,
"Meat of bovine animals, fresh or chilled",10.11.11,10.11.1,430,
"Meat of swine, fresh or chilled",10.11.12,10.11.1,431,
"Meat of sheep, fresh or chilled",10.11.13,10.11.1,432,
"Meat of goats, fresh or chilled",10.11.14,10.11.1,433,
"Meat of horses and other equines, fresh or chilled",10.11.15,10.11.1,434,
"Edible offal of bovine animals, swine, sheep, goats, horses and other equines, fresh or chilled",10.11.2,10.11,435,
"Edible offal of bovine animals, swine, sheep, goats, horses and other equines, fresh or chilled",10.11.20,10.11.2,436,
Frozen meat and edible offal; other meat and edible offal,10.11.3,10.11,437,
"Meat of bovine animals, frozen",10.11.31,10.11.3,438,
"Meat of swine, frozen",10.11.32,10.11.3,439,
"Meat of sheep, frozen",10.11.33,10.11.3,440,
"Meat of goats, frozen",10.11.34,10.11.3,441,
"Meat of horses and other equines, frozen",10.11.35,10.11.3,442,
"Other meat and edible offal, fresh, chilled or frozen",10.11.39,10.11.3,443,This subcategory also includes: - meat of rabbits
"Pulled wool and raw hides and skins of bovine or equine animals, sheep and goats",10.11.4,10.11,444,
"Pulled wool, greasy, including fleece-washed pulled wool",10.11.41,10.11.4,445,
Whole raw hides and skins of bovine or equine animals,10.11.42,10.11.4,446,
Other raw hides and skins of bovine or equine animals,10.11.43,10.11.4,447,
Raw hides and skins of sheep or lambs,10.11.44,10.11.4,448,
Raw hides and skins of goats or kids,10.11.45,10.11.4,449,
"Fats of bovine animals, sheep, goats or pigs",10.11.5,10.11,450,
"Fats of bovine animals, sheep, goats or pigs",10.11.50,10.11.5,451,
"Raw offal, inedible",10.11.6,10.11,452,
"Raw offal, inedible",10.11.60,10.11.6,453,
Sub-contracted operations as part of manufacturing of processed and preserved meat,10.11.9,10.11,454,
Sub-contracted operations as part of manufacturing of processed and preserved meat,10.11.99,10.11.9,455,
Processed and preserved poultry meat,10.12,10.1,456,
"Meat of poultry, fresh or chilled",10.12.1,10.12,457,
"Meat of poultry, fresh or chilled",10.12.10,10.12.1,458,
"Meat of poultry, frozen",10.12.2,10.12,459,
"Meat of poultry, frozen",10.12.20,10.12.2,460,
Fats of poultry,10.12.3,10.12,461,
Fats of poultry,10.12.30,10.12.3,462,
Edible offal of poultry,10.12.4,10.12,463,
Edible offal of poultry,10.12.40,10.12.4,464,
Feathers and skins of birds with feathers,10.12.5,10.12,465,
Feathers and skins of birds with feathers,10.12.50,10.12.5,466,
Sub-contracted operations as part of manufacturing of processed and preserved poultry meat,10.12.9,10.12,467,
Sub-contracted operations as part of manufacturing of processed and preserved poultry meat,10.12.99,10.12.9,468,
Meat and poultry meat products,10.13,10.1,469,
"Preserves and preparations of meat, meat offal or blood",10.13.1,10.13,470,
"Swine meat, cuts, salted, dried or smoked (bacon and ham)",10.13.11,10.13.1,471,
"Bovine meat, salted, dried or smoked",10.13.12,10.13.1,472,
"Other meat and edible meat offal, salted, in brine, dried or smoked (excluding swine and bovine meat); edible flours and meals of meat or meat offal",10.13.13,10.13.1,473,
"Sausages and similar products of meat, offal or blood",10.13.14,10.13.1,474,
"Other prepared and preserved meat, meat offal or blood, except prepared meat and offal dishes",10.13.15,10.13.1,475,
"Flours, meals and pellets of meat unfit for human consumption; greaves",10.13.16,10.13.1,476,"This subcategory includes: - rendered protein products from animal tissues, including bone, exclusive of any added blood, hair, hoof, horn, hide trimmings, manure, stomach and rumen contents"
Cooking and other preparation services for the production of meat products; sub-contracted operations as part of manufacturing of meat and poultry meat products,10.13.9,10.13,477,
Cooking and other preparation services for the production of meat products,10.13.91,10.13.9,478,"This subcategory includes: - cooking and other treatment services of meat and meat products  This subcategory excludes: - extraction services of animal oils and fats, see 10.41.1"
Sub-contracted operations as part of manufacturing of meat and poultry meat products,10.13.99,10.13.9,479,
"Processed and preserved fish, crustaceans and molluscs",10.2,10,480,
"Processed and preserved fish, crustaceans and molluscs",10.20,10.2,481,
"Fish, fresh, chilled or frozen",10.20.1,10.20,482,
"Fish fillets and other fish meat (whether or not minced), fresh or chilled",10.20.11,10.20.1,483,
"Fish livers and roes, fresh or chilled",10.20.12,10.20.1,484,
"Fish, frozen",10.20.13,10.20.1,485,
"Fish fillets, frozen",10.20.14,10.20.1,486,
"Fish meat, (whether or not minced), frozen",10.20.15,10.20.1,487,
"Fish livers and roes, frozen",10.20.16,10.20.1,488,
"Fish, otherwise prepared or preserved; caviar and caviar substitutes",10.20.2,10.20,489,
"Fish fillets, dried, salted or in brine, but not smoked",10.20.21,10.20.2,490,
"Fish livers and roes dried, smoked, salted or in brine; flours, meals and pellets of fish, fit for human consumption",10.20.22,10.20.2,491,
"Fish, dried, whether or not salted, or in brine",10.20.23,10.20.2,492,
"Fish, including fillets, smoked",10.20.24,10.20.2,493,
"Fish, otherwise prepared or preserved, except prepared fish dishes",10.20.25,10.20.2,494,
Caviar and caviar substitutes,10.20.26,10.20.2,495,
"Crustaceans, molluscs and other aquatic invertebrates, frozen, prepared or preserved",10.20.3,10.20,496,
"Crustaceans, frozen",10.20.31,10.20.3,497,
"Molluscs, frozen, dried, salted or in brine, smoked",10.20.32,10.20.3,498,
"Other aquatic invertebrates, frozen, dried, salted or in brine, smoked",10.20.33,10.20.3,499,
"Crustaceans, otherwise prepared or preserved; molluscs and other aquatic invertebrates, otherwise prepared or preserved",10.20.34,10.20.3,500,
"Flours, meals and pellets, unfit for human consumption, and other products n.e.c. of fish or of crustaceans, molluscs or other aquatic invertebrates",10.20.4,10.20,501,
"Flours, meals and pellets of fish, crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption",10.20.41,10.20.4,502,
"Other inedible products of fish, crustaceans, molluscs or other aquatic invertebrates",10.20.42,10.20.4,503,
"Smoking and other preservation and preparation services for manufacture of fish products; sub-contracted operations as part of manufacturing of processed and preserved fish, crustaceans and molluscs",10.20.9,10.20,504,
Smoking and other preservation and preparation services for manufacture of fish products,10.20.91,10.20.9,505,"This subcategory includes: - cooking, smoking, salting, drying and other treatment services of fish and fish products  This subcategory excludes: - extraction services of animal oils and fats, see 10.41.1"
"Sub-contracted operations as part of manufacturing of processed and preserved fish, crustaceans and molluscs",10.20.99,10.20.9,506,
Processed and preserved fruit and vegetables,10.3,10,507,
Processed and preserved potatoes,10.31,10.3,508,
Processed and preserved potatoes,10.31.1,10.31,509,
"Potatoes, frozen",10.31.11,10.31.1,510,
Dried potatoes whether or not cut or sliced but not further prepared,10.31.12,10.31.1,511,
"Dried potatoes in the form of flour, meal, flakes, granulates and pellets",10.31.13,10.31.1,512,
Potatoes prepared or preserved,10.31.14,10.31.1,513,
Cooking and other preparation services for potatoes and potato products; sub-contracted operations as part of manufacturing of processed and preserved potatoes,10.31.9,10.31,514,
Cooking and other preparation services for potatoes and potato products,10.31.91,10.31.9,515,"This subcategory includes: - Peeling, cooking and other treatment services of potatoes, and products thereof"
Sub-contracted operations as part of manufacturing of processed and preserved potatoes,10.31.99,10.31.9,516,
Fruit and vegetable juices,10.32,10.3,517,
Fruit and vegetable juices,10.32.1,10.32,518,"This category includes: - unconcentrated juice of any fruit or vegetable, not fermented and not containing added spirit This category also includes: - mixtures of unconcentrated fruit and vegetable juices"
Tomato juice,10.32.11,10.32.1,519,
Orange juice,10.32.12,10.32.1,520,
Grapefruit juice,10.32.13,10.32.1,521,
Pineapple juice,10.32.14,10.32.1,522,
Grape juice,10.32.15,10.32.1,523,
Apple juice,10.32.16,10.32.1,524,
Mixtures of fruit and vegetable juices,10.32.17,10.32.1,525,"This subcategory includes: - mixtures of concentrated juices, excluding tomato juice"
Other fruit and vegetable juices,10.32.19,10.32.1,526,
Sub-contracted operations as part of manufacturing of fruit and vegetable juice,10.32.9,10.32,527,
Sub-contracted operations as part of manufacturing of fruit and vegetable juice,10.32.99,10.32.9,528,
Other processed and preserved fruit and vegetables,10.39,10.3,529,
"Processed and preserved vegetables, excluding potatoes",10.39.1,10.39,530,
"Vegetables, frozen",10.39.11,10.39.1,531,
Vegetables provisionally preserved,10.39.12,10.39.1,532,
Dried vegetables,10.39.13,10.39.1,533,"Agricultural products (Drying of…)  Problem statement: Drying is mentioned both in explanatory notes for agriculture and food manufacturing.  Solution: UN TSG decision for ISIC Rev.4, applicable also for NACE Rev. 2:   . NACE Rev. 2 class 01.63 (Post-harvest crop activities) includes drying activities where no manufacturing-type equipment is used, for example sun-drying of fruit and vegetables, air-drying of forage plants etc. . Division 10 (Manufacture of food products) includes industrial drying activities (dehydration by artificial means), according to the product class: NACE Rev. 2 class 10.31 (Processing and preserving of potatoes) includes industrial dehydrating of potatoes, 10.39 (Other processing and preserving of fruit and vegetables) includes industrial dehydrating of other fruit and vegetables etc.  Decision date: 01.07.2007"
Cut and packaged vegetables and fruits,10.39.14,10.39.1,534,
"Beans, preserved otherwise than by vinegar or acetic acid, except prepared vegetable dishes",10.39.15,10.39.1,535,
"Peas, preserved otherwise than by vinegar or acetic acid, except prepared vegetable dishes",10.39.16,10.39.1,536,
"Other vegetables (except potatoes), preserved otherwise than by vinegar or acetic acid, except prepared vegetable dishes",10.39.17,10.39.1,537,
"Vegetables (except potatoes), fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid",10.39.18,10.39.1,538,
Processed and preserved fruit and nuts,10.39.2,10.39,539,
"Fruit and nuts, uncooked or cooked, frozen",10.39.21,10.39.2,540,
"Jams, fruit jellies and fruit or nut puree and pastes",10.39.22,10.39.2,541,
"Nuts, groundnuts, roasted, salted or otherwise prepared",10.39.23,10.39.2,542,
"Fruit and nuts, provisionally preserved, not for immediate consumption",10.39.24,10.39.2,543,
Other prepared or preserved fruits,10.39.25,10.39.2,544,
"Vegetable materials and vegetable waste, vegetable residues and by-products",10.39.3,10.39,545,
"Vegetable materials and vegetable waste, vegetable residues and by-products",10.39.30,10.39.3,546,
Cooking and other preparation services for the preservation of fruit and vegetables; sub-contracted operations as part of manufacturing of other processed and preserved fruit and vegetables,10.39.9,10.39,547,
Cooking and other preparation services for the preservation of fruit and vegetables,10.39.91,10.39.9,548,"This subcategory includes: - cooking, concentration and other treatment services of fruit and vegetables, and products thereof  This subcategory excludes: - peeling, cooking and other treatment services of potatoes, and products thereof, see 10.31.91"
Sub-contracted operations as part of manufacturing of other processed and preserved fruit and vegetables,10.39.99,10.39.9,549,
Vegetable and animal oils and fats,10.4,10,550,
Oils and fats,10.41,10.4,551,
"Animal oils and fats, their fractions, crude",10.41.1,10.41,552,
"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil, not emulsified or mixed or otherwise prepared",10.41.11,10.41.1,553,
"Fats and oils and their fractions, of fish and marine mammals",10.41.12,10.41.1,554,"Fats from marine mammals  Problem statement: NACE Rev. 2 class 10.20 excludes: - production of oil and fats from marine material, see 10.41 but 10.11 includes - rendering of lard and other edible fats of animal origin NACE Rev. 2 class 10.20 excludes: - production of oil and fats from marine material, see 10.41 but 10.11 includes - rendering of lard and other edible fats of animal origin  Not excluded are fats of animals from marine. 10.41 includes only:  - extraction of fish and marine mammal oil  Where can we classify fats from marine material?  Solution: If the fats and oils come from fish or marine mammals, whether edible or not, the activity is also in NACE Rev. 2 class 10.41 because there is a CPA 2008 subcategory 10.41.12 ""fats and oils and their fractions, of fish and marine mammals"".  Decision date: 01.07.2007"
"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified",10.41.19,10.41.1,555,
"Vegetable oils, crude",10.41.2,10.41,556,
"Soya-bean oil, crude",10.41.21,10.41.2,557,
"Groundnut oil, crude",10.41.22,10.41.2,558,
"Olive oil, crude",10.41.23,10.41.2,559,
"Sunflower-seed oil, crude",10.41.24,10.41.2,560,
"Cotton-seed oil, crude",10.41.25,10.41.2,561,
"Rape, colza and mustard oil, crude",10.41.26,10.41.2,562,
"Palm oil, crude",10.41.27,10.41.2,563,
"Coconut oil, crude",10.41.28,10.41.2,564,
"Other vegetable oils, crude",10.41.29,10.41.2,565,
Cotton linters,10.41.3,10.41,566,
Cotton linters,10.41.30,10.41.3,567,
"Oil-cake and other solid residues, of vegetable fats or oils; flours and meals of oil seeds or oleaginous fruits",10.41.4,10.41,568,
"Oil-cake and other solid residues, of vegetable fats or oils",10.41.41,10.41.4,569,
"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",10.41.42,10.41.4,570,
"Refined oils, except residues",10.41.5,10.41,571,
"Soya-bean oil and its fractions, refined but not chemically modified",10.41.51,10.41.5,572,
"Groundnut oil and its fractions, refined but not chemically modified",10.41.52,10.41.5,573,
"Olive oil and its fractions, refined but not chemically modified",10.41.53,10.41.5,574,
"Sunflower-seed oil and its fractions, refined but not chemically modified",10.41.54,10.41.5,575,
"Cotton-seed oil and its fractions, refined but not chemically modified",10.41.55,10.41.5,576,
"Rape, colza and mustard oil and their fractions, refined but not chemically modified",10.41.56,10.41.5,577,
"Palm oil and its fractions, refined but not chemically modified",10.41.57,10.41.5,578,
"Coconut oil and its fractions, refined but not chemically modified",10.41.58,10.41.5,579,
"Other oils and their fractions, refined but not chemically modified; fixed vegetable fats and other vegetable oils (except maize oil) and their fractions n.e.c. refined but not chemically modified",10.41.59,10.41.5,580,
